index,date,year,weekday,title,performance_type,age_rating,venue,time,ticket_status,premiere,repertoire,season
420,4/18/2019,2019,четверг,Ромео и Джульетта,Балет,12+,Новая сцена,19:00,sold,11/22/2017,TRUE,244
421,4/19/2019,2019,пятница,Травиата,Опера,16+ ,Историческая сцена,19:00,sold,10/7/2012,TRUE,244
422,4/20/2019,2019,суббота,Пламя Парижа,Балет,12+,Новая сцена,12:00,sold,7/3/2008,TRUE,244
423,4/20/2019,2019,суббота,Травиата,Опера,16+ ,Историческая сцена,19:00,sold,10/7/2012,TRUE,244
424,4/20/2019,2019,суббота,Пламя Парижа,Балет,12+,Новая сцена,19:00,sold,7/3/2008,TRUE,244
426,4/21/2019,2019,воскресенье,Травиата,Опера,16+ ,Историческая сцена,14:00,sold,10/7/2012,TRUE,244
427,4/21/2019,2019,воскресенье,Пламя Парижа,Балет,12+,Новая сцена,19:00,sold,7/3/2008,TRUE,244
428,4/23/2019,2019,вторник,Сильфида,Балет,12+,Новая сцена,19:00,sold,2/20/2008,TRUE,244
429,4/24/2019,2019,среда,Путешествие в Реймс,Опера,12+,Историческая сцена,19:00,sold,12/12/2018,TRUE,244
430,4/24/2019,2019,среда,Сильфида,Балет,12+,Новая сцена,19:00,sold,2/20/2008,TRUE,244
432,4/25/2019,2019,четверг,Путешествие в Реймс,Опера,12+,Историческая сцена,19:00,sold,12/12/2018,TRUE,244
433,4/25/2019,2019,четверг,Сильфида,Балет,12+,Новая сцена,19:00,sold,2/20/2008,TRUE,244
434,4/26/2019,2019,пятница,Путешествие в Реймс,Опера,12+,Историческая сцена,19:00,sold,12/12/2018,TRUE,244
435,4/27/2019,2019,суббота,Путешествие в Реймс,Опера,12+,Историческая сцена,12:00,sold,12/12/2018,TRUE,244
436,4/27/2019,2019,суббота,Клетка,Балет,16+,Новая сцена,12:00,sold,3/19/2017,TRUE,244
437,4/27/2019,2019,суббота,Путешествие в Реймс,Опера,12+,Историческая сцена,19:00,sold,12/12/2018,TRUE,244
438,4/27/2019,2019,суббота,Клетка,Балет,16+,Новая сцена,19:00,sold,3/19/2017,TRUE,244
440,4/28/2019,2019,воскресенье,Клетка,Балет,16+,Новая сцена,14:00,sold,3/19/2017,TRUE,244
441,4/28/2019,2019,воскресенье,Путешествие в Реймс,Опера,12+,Историческая сцена,19:00,sold,12/12/2018,TRUE,244
443,5/1/2019,2019,среда,Свадьба Фигаро,Опера,12+,Новая сцена,19:00,sold,4/25/2015,TRUE,244
444,5/2/2019,2019,четверг,Свадьба Фигаро,Опера,12+,Новая сцена,19:00,sold,4/25/2015,TRUE,244
445,5/3/2019,2019,пятница,Свадьба Фигаро,Опера,12+,Новая сцена,19:00,sold,4/25/2015,TRUE,244
447,5/4/2019,2019,суббота,Свадьба Фигаро,Опера,12+,Новая сцена,19:00,sold,4/25/2015,TRUE,244
448,5/5/2019,2019,воскресенье,Свадьба Фигаро,Опера,12+,Новая сцена,14:00,sold,4/25/2015,TRUE,244
451,5/8/2019,2019,среда,Онегин,Балет,12+,Новая сцена,19:00,sold,7/12/2013,TRUE,244
453,5/9/2019,2019,четверг,Онегин,Балет,12+,Новая сцена,12:00,sold,7/12/2013,TRUE,244
454,5/9/2019,2019,четверг,Онегин,Балет,12+,Новая сцена,19:00,sold,7/12/2013,TRUE,244
455,5/10/2019,2019,пятница,Онегин,Балет,12+,Новая сцена,19:00,sold,7/12/2013,TRUE,244
458,5/11/2019,2019,суббота,Клетка,Балет,16+,Новая сцена,19:00,sold,3/19/2017,TRUE,244
460,5/12/2019,2019,воскресенье,Клетка,Балет,16+,Новая сцена,19:00,sold,3/19/2017,TRUE,244
461,5/14/2019,2019,вторник,Светлый ручей,Балет,12+,Новая сцена,19:00,sold,4/18/2003,TRUE,244
462,5/15/2019,2019,среда,Светлый ручей,Балет,12+,Новая сцена,19:00,sold,4/18/2003,TRUE,244
464,5/17/2019,2019,пятница,Кармен-сюита,Балет,16+,Новая сцена,19:00,sold,11/18/2005,TRUE,244
466,5/18/2019,2019,суббота,Кармен-сюита,Балет,16+,Новая сцена,12:00,sold,11/18/2005,TRUE,244
467,5/18/2019,2019,суббота,Кармен-сюита,Балет,16+,Новая сцена,19:00,sold,11/18/2005,TRUE,244
469,5/19/2019,2019,воскресенье,Кармен-сюита,Балет,16+,Новая сцена,18:00,sold,11/18/2005,TRUE,244
474,5/24/2019,2019,пятница,Легенда о любви,Балет,12+,Историческая сцена,19:00,sold,10/23/2014,TRUE,244
476,5/25/2019,2019,суббота,Легенда о любви,Балет,12+,Историческая сцена,12:00,sold,10/23/2014,TRUE,244
477,5/25/2019,2019,суббота,Иоланта,Опера,12+ ,Новая сцена,12:00,sold,10/28/2015,TRUE,244
478,5/25/2019,2019,суббота,Легенда о любви,Балет,12+,Историческая сцена,19:00,sold,10/23/2014,TRUE,244
479,5/25/2019,2019,суббота,Иоланта,Опера,12+ ,Новая сцена,19:00,sold,10/28/2015,TRUE,244
481,5/26/2019,2019,воскресенье,Иоланта,Опера,12+ ,Новая сцена,14:00,sold,10/28/2015,TRUE,244
483,5/26/2019,2019,воскресенье,Легенда о любви,Балет,12+,Историческая сцена,19:00,sold,10/23/2014,TRUE,244
484,5/28/2019,2019,вторник,Дон Кихот,Балет,6+,Историческая сцена,19:00,sold,2/2/2016,TRUE,244
487,5/29/2019,2019,среда,Дон Кихот,Балет,6+,Историческая сцена,19:00,sold,2/2/2016,TRUE,244
489,5/30/2019,2019,четверг,Дон Кихот,Балет,6+,Историческая сцена,19:00,sold,2/2/2016,TRUE,244
491,5/31/2019,2019,пятница,Жизель,Балет,12+ ,Историческая сцена,19:00,sold,5/2/1987,TRUE,244
492,6/1/2019,2019,суббота,Жизель,Балет,12+ ,Историческая сцена,12:00,sold,5/2/1987,TRUE,244
493,6/1/2019,2019,суббота,Жизель,Балет,12+ ,Историческая сцена,19:00,sold,5/2/1987,TRUE,244
496,6/2/2019,2019,воскресенье,Жизель,Балет,12+ ,Историческая сцена,19:00,sold,5/2/1987,TRUE,244
502,6/7/2019,2019,пятница,Кармен,Опера,16+,Историческая сцена,19:00,sold,7/15/2015,TRUE,244
503,6/8/2019,2019,суббота,Кармен,Опера,16+,Историческая сцена,12:00,sold,7/15/2015,TRUE,244
504,6/8/2019,2019,суббота,Кармен,Опера,16+,Историческая сцена,19:00,sold,7/15/2015,TRUE,244
507,6/9/2019,2019,воскресенье,Кармен,Опера,16+,Историческая сцена,19:00,sold,7/15/2015,TRUE,244
509,6/12/2019,2019,среда,Дон Карлос,Опера,12+,Историческая сцена,19:00,sold,12/17/2013,TRUE,244
510,6/13/2019,2019,четверг,Дон Карлос,Опера,12+,Историческая сцена,19:00,sold,12/17/2013,TRUE,244
511,6/13/2019,2019,четверг,Симфония до мажор,Балет,16+,Новая сцена,19:00,sold,6/13/2019,TRUE,244
512,6/14/2019,2019,пятница,Дон Карлос,Опера,12+,Историческая сцена,19:00,sold,12/17/2013,TRUE,244
513,6/14/2019,2019,пятница,Симфония до мажор,Балет,16+,Новая сцена,19:00,sold,6/13/2019,TRUE,244
514,6/15/2019,2019,суббота,Дон Карлос,Опера,12+,Историческая сцена,19:00,sold,12/17/2013,TRUE,244
515,6/15/2019,2019,суббота,Симфония до мажор,Балет,16+,Новая сцена,19:00,sold,6/13/2019,TRUE,244
516,6/16/2019,2019,воскресенье,Дон Карлос,Опера,12+,Историческая сцена,19:00,sold,12/17/2013,TRUE,244
517,6/16/2019,2019,воскресенье,Симфония до мажор,Балет,16+,Новая сцена,19:00,sold,6/13/2019,TRUE,244
518,6/18/2019,2019,вторник,Дон Кихот,Балет,6+,Историческая сцена,19:00,sold,2/2/2016,TRUE,244
519,6/19/2019,2019,среда,Дон Кихот,Балет,6+,Историческая сцена,19:00,sold,2/2/2016,TRUE,244
520,6/19/2019,2019,среда,Богема,Опера,12+,Новая сцена,19:00,sold,7/24/2018,TRUE,244
521,6/20/2019,2019,четверг,Дон Кихот,Балет,6+,Историческая сцена,19:00,sold,2/2/2016,TRUE,244
522,6/20/2019,2019,четверг,Богема,Опера,12+,Новая сцена,19:00,sold,7/24/2018,TRUE,244
524,6/21/2019,2019,пятница,Богема,Опера,12+,Новая сцена,19:00,sold,7/24/2018,TRUE,244
526,6/22/2019,2019,суббота,Богема,Опера,12+,Новая сцена,14:00,sold,7/24/2018,TRUE,244
531,6/25/2019,2019,вторник,Кармен,Опера,16+,Историческая сцена,19:00,sold,7/15/2015,TRUE,244
534,6/26/2019,2019,среда,Кармен,Опера,16+,Историческая сцена,19:00,sold,7/15/2015,TRUE,244
538,6/28/2019,2019,пятница,Сильфида,Балет,12+,Новая сцена,19:00,sold,2/20/2008,TRUE,244
539,6/29/2019,2019,суббота,Сильфида,Балет,12+,Новая сцена,12:00,sold,2/20/2008,TRUE,244
540,6/29/2019,2019,суббота,Сильфида,Балет,12+,Новая сцена,19:00,sold,2/20/2008,TRUE,244
542,6/30/2019,2019,воскресенье,Сильфида,Балет,12+,Новая сцена,19:00,sold,2/20/2008,TRUE,244
550,7/5/2019,2019,пятница,Укрощение строптивой,Балет,16+,Новая сцена,19:00,sold,7/4/2014,TRUE,244
552,7/6/2019,2019,суббота,Укрощение строптивой,Балет,16+,Новая сцена,19:00,sold,7/4/2014,TRUE,244
556,7/9/2019,2019,вторник,Царская невеста,Опера,12+,Историческая сцена,19:00,sold,2/22/2014,TRUE,244
557,7/10/2019,2019,среда,Царская невеста,Опера,12+,Историческая сцена,19:00,sold,2/22/2014,TRUE,244
559,7/12/2019,2019,пятница,Раймонда,Балет,12+ ,Историческая сцена,19:00,sold,5/10/2003,TRUE,244
562,7/13/2019,2019,суббота,Раймонда,Балет,12+ ,Историческая сцена,12:00,sold,5/10/2003,TRUE,244
564,7/13/2019,2019,суббота,Раймонда,Балет,12+ ,Историческая сцена,19:00,sold,5/10/2003,TRUE,244
570,7/16/2019,2019,вторник,Онегин,Балет,12+,Новая сцена,19:00,sold,7/12/2013,TRUE,244
571,7/17/2019,2019,среда,Онегин,Балет,12+,Новая сцена,19:00,sold,7/12/2013,TRUE,244
572,7/18/2019,2019,четверг,Пиковая дама,Опера,16+,Историческая сцена,19:00,sold,2/15/2018,TRUE,244
573,7/18/2019,2019,четверг,Онегин,Балет,12+,Новая сцена,19:00,sold,7/12/2013,TRUE,244
574,7/19/2019,2019,пятница,Пиковая дама,Опера,16+,Историческая сцена,19:00,sold,2/15/2018,TRUE,244
575,7/19/2019,2019,пятница,Коппелия,Балет,12+,Новая сцена,19:00,sold,4/20/2018,TRUE,244
576,7/20/2019,2019,суббота,Коппелия,Балет,12+,Новая сцена,12:00,sold,4/20/2018,TRUE,244
577,7/20/2019,2019,суббота,Пиковая дама,Опера,16+,Историческая сцена,19:00,sold,2/15/2018,TRUE,244
578,7/20/2019,2019,суббота,Коппелия,Балет,12+,Новая сцена,19:00,sold,4/20/2018,TRUE,244
579,7/21/2019,2019,воскресенье,Коппелия,Балет,12+,Новая сцена,14:00,sold,4/20/2018,TRUE,244
580,7/21/2019,2019,воскресенье,Пиковая дама,Опера,16+,Историческая сцена,19:00,sold,2/15/2018,TRUE,244
614,9/21/2019,2019,суббота,Лебединое озеро,Балет,12+,Историческая сцена,12:00,sold,3/2/2001,TRUE,245
615,9/21/2019,2019,суббота,Лебединое озеро,Балет,12+,Историческая сцена,19:00,sold,3/2/2001,TRUE,245
616,9/22/2019,2019,воскресенье,Лебединое озеро,Балет,12+,Историческая сцена,19:00,sold,3/2/2001,TRUE,245
617,9/24/2019,2019,вторник,Лебединое озеро,Балет,12+,Историческая сцена,19:00,sold,3/2/2001,TRUE,245
618,9/25/2019,2019,среда,Лебединое озеро,Балет,12+,Историческая сцена,19:00,sold,3/2/2001,TRUE,245
619,9/26/2019,2019,четверг,Сказка о царе Салтане,Опера,12+,Новая сцена,19:00,sold,9/26/2019,TRUE,245
622,9/27/2019,2019,пятница,Сказка о царе Салтане,Опера,12+,Новая сцена,19:00,sold,9/26/2019,TRUE,245
625,9/28/2019,2019,суббота,Зимняя сказка,Балет,12+,Историческая сцена,12:00,sold,4/4/2019,TRUE,245
626,9/28/2019,2019,суббота,Сказка о царе Салтане,Опера,12+,Новая сцена,12:00,sold,9/26/2019,TRUE,245
627,9/28/2019,2019,суббота,Зимняя сказка,Балет,12+,Историческая сцена,19:00,sold,4/4/2019,TRUE,245
